Date,NDX_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
2015/1/12,4169.97,-1.03,0.0307,0.000122,-2.06,-3.09,-2.0639,-3.0937,3736.782813,15891.67204,7368.733217,4071.631769,650.562637
2015/1/13,4166.2,-0.09,0.0307,0.000122,-0.18,-0.27,-0.1839,-0.2737,3733.419708,15863.06703,7348.837637,4064.144375,648.781814
2015/1/14,4145.84,-0.49,0.0308,0.000122,-0.98,-1.47,-0.9839,-1.4737,3715.125952,15707.60897,7240.809724,4024.157586,639.220481
2015/1/15,4089.65,-1.36,0.0308,0.000122,-2.72,-4.08,-2.7239,-4.0837,3664.600239,15280.36201,6945.384687,3914.543874,613.1164
2015/1/16,4142.14,1.28,0.0309,0.000123,2.56,3.84,2.5561,3.8363,3711.507122,15671.53928,7212.087459,4014.603829,636.637157
2015/1/20,4171.21,0.7,0.0311,0.000123,1.4,2.1,1.3961,2.0963,3737.487672,15890.94083,7363.541296,4070.651984,649.982734
2015/1/21,4192.09,0.5,0.0312,0.000124,1,1.5,0.9961,1.4963,3756.17511,16049.85024,7473.994415,4111.200015,659.70817
2015/1/22,4270.36,1.87,0.0312,0.000124,3.74,5.61,3.7361,5.6063,3826.415585,16650.11463,7893.285502,4264.798819,696.693127
2015/1/23,4278.14,0.18,0.0313,0.000124,0.36,0.54,0.3561,0.5363,3833.303133,16710.05505,7935.909243,4279.986028,700.429213
2015/1/26,4275.72,-0.06,0.0314,0.000125,-0.12,-0.18,-0.1239,-0.1837,3831.003151,16690.00298,7921.624607,4274.683359,699.142234
2015/1/27,4165.5,-2.58,0.0315,0.000125,-5.16,-7.74,-5.1639,-7.7437,3732.16327,15828.79883,7308.490862,4053.943209,645.002464
2015/1/28,4140.38,-0.6,0.0315,0.000125,-1.2,-1.8,-1.2039,-1.8037,3709.77029,15638.85324,7176.938027,4005.13799,633.368281
2015/1/29,4181.35,0.99,0.0316,0.000125,1.98,2.97,1.9761,2.9663,3746.497016,15948.50254,7390.093086,4084.283715,652.155614
2015/1/30,4148.43,-0.79,0.0316,0.000126,-1.58,-2.37,-1.5839,-2.3737,3716.899689,15696.5162,7214.94788,4019.592932,636.675114
2015/2/2,4188.59,0.97,0.0318,0.000126,1.94,2.91,1.9361,2.9063,3752.953616,16001.02861,7424.902863,4097.416429,655.17852
2015/2/3,4229.15,0.97,0.0319,0.000126,1.94,2.91,1.9361,2.9063,3789.357267,16311.44856,7640.967537,4176.746661,674.219678
2015/2/4,4221.2,-0.19,0.0319,0.000127,-0.38,-0.57,-0.3839,-0.5737,3782.157488,16249.46506,7597.414022,4160.712277,670.351374
2015/2/5,4256.18,0.83,0.032,0.000127,1.66,2.49,1.6561,2.4863,3813.549395,16519.20618,7786.589631,4229.617969,687.018013
2015/2/6,4228.68,-0.65,0.032,0.000127,-1.3,-1.95,-1.3039,-1.9537,3788.761324,16304.4565,7634.751133,4174.46811,673.595425
2015/2/9,4216.09,-0.3,0.0322,0.000128,-0.6,-0.9,-0.6039,-0.9037,3777.39504,16206.62976,7566.038373,4149.258598,667.507822
2015/2/10,4281.15,1.54,0.0322,0.000128,3.08,4.62,3.0761,4.6163,3835.566923,16705.79396,7915.589346,4276.894033,698.321666
2015/2/11,4297.28,0.38,0.0323,0.000128,0.76,1.14,0.7561,1.1363,3850.142078,16832.75799,8005.827064,4309.231713,706.256357
2015/2/12,4347.97,1.18,0.0324,0.000128,2.36,3.54,2.3561,3.5363,3895.573754,17230.01108,8289.233342,4410.761598,731.231355
2015/2/13,4384.03,0.83,0.0324,0.000129,1.66,2.49,1.6561,2.4863,3927.907016,17516.02926,8495.635252,4483.808289,749.4116
2015/2/17,4385.34,0.03,0.0326,0.000129,0.06,0.09,0.0561,0.0862,3929.085389,17526.53888,8503.281324,4486.323735,750.05796
2015/2/18,4390.91,0.13,0.0327,0.00013,0.26,0.39,0.2561,0.3862,3934.1932,17572.10788,8536.444121,4497.813231,752.955047
2015/2/19,4411.86,0.48,0.0327,0.00013,0.96,1.44,0.9561,1.4362,3953.077327,17740.80012,8659.368917,4540.816834,763.76935
2015/2/20,4443.05,0.71,0.0328,0.00013,1.42,2.13,1.4161,2.1262,3981.144176,17992.71948,8843.813475,4605.119342,780.008978
2015/2/23,4449.49,0.14,0.033,0.000131,0.28,0.42,0.2761,0.4162,3986.717778,18043.09909,8880.957491,4617.834048,783.255737
2015/2/24,4451.03,0.03,0.033,0.000131,0.06,0.09,0.0561,0.0862,3987.913793,18053.92495,8888.950353,4620.424613,783.931263
2015/2/25,4440.59,-0.23,0.0331,0.000131,-0.46,-0.69,-0.4639,-0.6938,3978.741591,17970.8769,8827.616595,4598.990414,778.492705
2015/2/26,4462.27,0.49,0.0331,0.000131,0.98,1.47,0.9761,1.4662,3998.237425,18146.99149,8957.382559,4643.881101,789.907315
2015/2/27,4440.67,-0.48,0.0332,0.000132,-0.96,-1.44,-0.9639,-1.4438,3979.045886,17972.78037,8828.396251,4599.118661,778.502986
2015/3/2,4483.05,0.95,0.0333,0.000132,1.9,2.85,1.8961,2.8462,4016.846821,18314.2632,9080.005544,4686.322451,800.661075
2015/3/3,4458.78,-0.54,0.0334,0.000133,-1.08,-1.62,-1.0839,-1.6238,3995.155849,18116.46916,8932.909454,4635.527291,787.660284
2015/3/4,4445.36,-0.3,0.0335,0.000133,-0.6,-0.9,-0.6039,-0.9038,3983.170381,18007.77034,8852.513269,4607.533222,780.541745
2015/3/5,4452.06,0.15,0.0335,0.000133,0.3,0.45,0.2961,0.4462,3989.145137,18061.79365,8892.349579,4621.175998,784.02485
2015/3/6,4399.23,-1.19,0.0336,0.000133,-2.38,-3.57,-2.3839,-3.5738,3941.67431,17631.92297,8574.892699,4511.011644,756.005696
2015/3/9,4412.99,0.31,0.0337,0.000134,0.62,0.93,0.6161,0.9262,3953.8935,17741.24089,8654.639201,4538.803821,763.008125
2015/3/10,4329.08,-1.9,0.0338,0.000134,-3.8,-5.7,-3.8039,-5.7038,3878.769523,17067.07373,8161.324766,4366.152086,719.487971
2015/3/11,4305.38,-0.55,0.0338,0.000134,-1.1,-1.65,-1.1039,-1.6538,3857.436291,16879.33592,8026.662908,4317.953954,707.589363
2015/3/12,4336.23,0.72,0.0339,0.000134,1.44,2.16,1.4361,2.1562,3885.209832,17122.39836,8200.038826,4379.963903,722.84668
2015/3/13,4314.9,-0.49,0.0339,0.000135,-0.98,-1.47,-0.9839,-1.4738,3866.172304,16954.59886,8079.498256,4336.86924,712.193644
2015/3/16,4370.47,1.29,0.0341,0.000135,2.58,3.87,2.5761,3.8662,3916.045927,17392.02751,8392.174838,4448.591103,739.72874
2015/3/17,4375.62,0.12,0.0342,0.000136,0.24,0.36,0.2361,0.3562,3920.745182,17433.76837,8422.386668,4459.093985,742.363926
2015/3/18,4422.5,1.07,0.0342,0.000136,2.14,3.21,2.1361,3.2062,3962.697155,17806.85102,8692.74528,4554.344441,766.165868
2015/3/19,4426.82,0.1,0.0343,0.000136,0.2,0.3,0.1961,0.2962,3966.659853,17842.46472,8718.823515,4563.275244,768.435527
2015/3/20,4458.54,0.72,0.0343,0.000136,1.44,2.16,1.4361,2.1562,3995.219803,18099.39621,8907.150103,4628.808163,785.004806
2015/3/23,4445.54,-0.29,0.0345,0.000137,-0.58,-0.87,-0.5839,-0.8738,3983.633666,17994.41971,8829.657897,4601.780241,778.145703
2015/3/24,4430.98,-0.33,0.0345,0.000137,-0.66,-0.99,-0.6639,-0.9938,3970.487675,17875.65654,8742.244284,4571.228703,770.412753
2015/3/25,4329.29,-2.29,0.0346,0.000137,-4.58,-6.87,-4.5839,-6.8738,3879.563507,17056.95147,8141.652102,4361.687823,717.456378
2015/3/26,4315.26,-0.32,0.0347,0.000138,-0.64,-0.96,-0.6439,-0.9638,3867.148904,16947.78698,8063.492242,4333.602594,710.541769
2015/3/27,4332.86,0.41,0.0347,0.000138,0.82,1.23,0.8161,1.2262,3883.004214,17086.75884,8162.673196,4368.968796,719.254663
2015/3/30,4382.82,1.15,0.0349,0.000138,2.3,3.45,2.2961,3.4462,3927.658763,17479.75429,8444.285422,4469.284328,744.041841
2015/3/31,4333.69,-1.12,0.0349,0.000139,-2.24,-3.36,-2.2439,-3.3638,3883.668985,17088.20779,8160.557431,4368.997679,719.01399
2015/4/1,4311.26,-0.52,0.035,0.000139,-1.04,-1.56,-1.0439,-1.5638,3863.473906,16910.49043,8033.252736,4323.389333,707.770267
2015/4/2,4316.01,0.11,0.035,0.000139,0.22,0.33,0.2161,0.3262,3867.723727,16947.69351,8059.76247,4332.731793,710.079225
2015/4/6,4350.98,0.81,0.0353,0.00014,1.62,2.43,1.6161,2.4262,3899.05229,17222.24615,8255.614698,4402.752649,727.307366
2015/4/7,4344.08,-0.16,0.0353,0.00014,-0.32,-0.48,-0.3239,-0.4838,3892.813806,17167.13496,8215.987747,4388.491694,723.788854
2015/4/8,4375.96,0.73,0.0354,0.00014,1.46,2.19,1.4561,2.1862,3921.231347,17417.77513,8395.917879,4452.392074,739.612523
2015/4/9,4403.95,0.64,0.0354,0.000141,1.28,1.92,1.2761,1.9162,3946.327227,17640.72265,8557.119502,4509.208585,753.785177
2015/4/10,4422.02,0.41,0.0355,0.000141,0.82,1.23,0.8161,1.2262,3962.507169,17785.37658,8662.372072,4546.007757,763.028289
2015/4/13,4409.21,-0.29,0.0356,0.000141,-0.58,-0.87,-0.5839,-0.8738,3951.015898,17682.22139,8587.009435,4519.463105,756.361139
2015/4/14,4397.65,-0.26,0.0357,0.000142,-0.52,-0.78,-0.5239,-0.7838,3940.743257,17590.27384,8520.030761,4495.785117,750.432967
2015/4/15,4424.53,0.61,0.0358,0.000142,1.22,1.83,1.2161,1.8262,3964.781791,17804.87518,8675.947324,4550.457833,764.137555
2015/4/16,4418.83,-0.13,0.0358,0.000142,-0.26,-0.39,-0.2639,-0.3938,3959.627574,17758.58251,8642.11113,4538.448632,761.128563
2015/4/17,4351.8,-1.52,0.0359,0.000142,-3.04,-4.56,-3.0439,-4.5638,3899.441235,17218.7216,8248.030862,4400.302242,726.392355
2015/4/20,4417.4,1.51,0.036,0.000143,3.02,4.53,3.0161,4.5262,3958.322798,17738.72699,8621.66666,4533.019195,759.270485
2015/4/21,4435.98,0.42,0.0361,0.000143,0.84,1.26,0.8361,1.2562,3974.947754,17887.7323,8730.29966,4570.919178,768.808605
2015/4/22,4460.81,0.56,0.0361,0.000143,1.12,1.68,1.1161,1.6762,3997.207461,18088.0749,8876.968694,4621.934602,781.695537
2015/4/23,4477.07,0.36,0.0362,0.000144,0.72,1.08,0.7161,1.0762,4011.597408,18218.30904,8972.839956,4655.031653,790.108307
2015/4/24,4536.78,1.33,0.0362,0.000144,2.66,3.99,2.6561,3.9862,4064.951653,18702.91606,9330.85627,4778.673312,821.603764
2015/4/27,4525.03,-0.26,0.0364,0.000144,-0.52,-0.78,-0.5239,-0.7838,4054.382779,18605.6609,9258.075592,4753.637158,815.164189
2015/4/28,4515.27,-0.22,0.0365,0.000145,-0.44,-0.66,-0.4439,-0.6638,4045.463137,18523.79599,9196.972293,4732.535071,809.753281
2015/4/29,4488.15,-0.6,0.0365,0.000145,-1.2,-1.8,-1.2039,-1.8038,4021.190358,18301.51044,9031.426791,4675.559383,795.147097
2015/4/30,4414.25,-1.65,0.0366,0.000145,-3.3,-4.95,-3.3039,-4.9538,3954.840717,17697.56059,8584.371165,4521.082876,755.757241
2015/5/1,4479.06,1.47,0.0366,0.000145,2.94,4.41,2.9361,4.4062,4012.976876,18217.86887,8962.941934,4653.825703,789.057547
2015/5/4,4482.61,0.08,0.0368,0.000146,0.16,0.24,0.1561,0.2362,4016.187257,18247.01746,8984.452994,4661.089587,790.921426
2015/5/5,4409.39,-1.63,0.0368,0.000146,-3.26,-4.89,-3.2639,-4.8938,3950.723405,17652.16469,8545.113243,4508.955535,752.215436
2015/5/6,4379.75,-0.67,0.0369,0.000146,-1.34,-2.01,-1.3439,-2.0138,3924.253558,17415.62569,8373.356467,4448.358947,737.067435
2015/5/7,4401.55,0.5,0.037,0.000147,1,1.5,0.9961,1.4962,3943.874826,17589.78194,8498.956814,4492.668317,748.095545
2015/5/8,4458.65,1.3,0.037,0.000147,2.6,3.9,2.5961,3.8962,3995.145199,18047.11627,8830.416129,4609.301728,777.24295
2015/5/11,4438.64,-0.45,0.0372,0.000148,-0.9,-1.35,-0.9039,-1.3538,3977.167045,17884.69223,8711.205512,4567.637449,766.720735
2015/5/12,4420.65,-0.41,0.0372,0.000148,-0.82,-1.23,-0.8239,-1.2338,3960.86066,17738.03775,8604.057684,4530.00388,757.26103
2015/5/13,4426.56,0.13,0.0373,0.000148,0.26,0.39,0.2561,0.3862,3966.009779,17784.15665,8637.613509,4541.604413,760.185663
2015/5/14,4495.04,1.55,0.0373,0.000148,3.1,4.65,3.0961,4.6462,4027.482931,18335.46551,9039.262537,4682.216209,795.505497
2015/5/15,4494.29,-0.02,0.0374,0.000148,-0.04,-0.06,-0.0439,-0.0638,4026.677434,18328.13132,9033.838979,4680.159862,794.998053
2015/5/18,4512.95,0.42,0.0376,0.000149,0.84,1.26,0.8361,1.2562,4043.58948,18482.08762,9147.665351,4719.289794,804.984897
2015/5/19,4503.72,-0.2,0.0376,0.000149,-0.4,-0.6,-0.4039,-0.6038,4035.502301,18408.15927,9092.779358,4700.227681,800.124474
2015/5/20,4505.3,0.04,0.0377,0.000149,0.08,0.12,0.0761,0.1162,4037.116502,18422.8858,9103.690694,4703.803645,801.05429
2015/5/21,4529.47,0.54,0.0377,0.00015,1.08,1.62,1.0761,1.6162,4058.916931,18621.85297,9251.170483,4754.420357,814.000998
2015/5/22,4527.16,-0.05,0.0378,0.00015,-0.1,-0.15,-0.1039,-0.1538,4056.887472,18603.23111,9237.293727,4749.479574,812.74913
2015/5/26,4472.96,-1.2,0.038,0.000151,-2.4,-3.6,-2.4039,-3.6038,4008.204822,18156.75357,8904.751153,4635.305855,783.459328
2015/5/27,4546.06,1.63,0.0381,0.000151,3.26,4.89,3.2561,4.8862,4073.538561,18748.66373,9340.193484,4786.235082,821.740764
2015/5/28,4535.66,-0.23,0.0381,0.000151,-0.46,-0.69,-0.4639,-0.6938,4064.169422,18662.41988,9275.746149,4764.030729,816.039572
2015/5/29,4508.25,-0.6,0.0382,0.000151,-1.2,-1.8,-1.2039,-1.8038,4039.784406,18438.47084,9108.782719,4706.675549,801.319891
2015/6/1,4521.85,0.3,0.0383,0.000152,0.6,0.9,0.5961,0.8962,4051.903759,18549.10167,9190.761763,4734.73101,808.50135
2015/6/2,4508.89,-0.29,0.0384,0.000152,-0.58,-0.87,-0.5839,-0.8738,4040.153238,18441.51688,9110.802136,4707.083866,801.436692
2015/6/3,4519.86,0.24,0.0384,0.000153,0.48,0.72,0.4761,0.7162,4049.849606,18530.03616,9176.399911,4729.493239,807.176605
2015/6/4,4487.03,-0.73,0.0385,0.000153,-1.46,-2.19,-1.4639,-2.1938,4020.285704,18259.49763,8975.436753,4660.257119,789.468784
2015/6/5,4477.19,-0.22,0.0385,0.000153,-0.44,-0.66,-0.4439,-0.6638,4011.441075,18179.15584,8916.198871,4639.569175,784.228306
2015/6/8,4431.52,-1.02,0.0387,0.000154,-2.04,-3.06,-2.0439,-3.0638,3970.524376,17808.30106,8643.363185,4544.739932,760.201125
2015/6/9,4427.61,-0.09,0.0388,0.000154,-0.18,-0.27,-0.1839,-0.2738,3966.950904,17776.24612,8620.026105,4536.381079,758.119696
2015/6/10,4485.46,1.31,0.0388,0.000154,2.62,3.93,2.6161,3.9262,4018.917961,18241.98377,8958.79313,4655.05626,787.88499
2015/6/11,4488.47,0.07,0.0389,0.000154,0.14,0.21,0.1361,0.2062,4021.731204,18267.52254,8977.606596,4661.39067,789.509604
2015/6/12,4453.79,-0.77,0.0389,0.000154,-1.54,-2.31,-1.5439,-2.3138,3990.763874,17986.2027,8770.223884,4589.422325,771.241923
2015/6/15,4432.92,-0.47,0.0391,0.000155,-0.94,-1.41,-0.9439,-1.4138,3972.007283,17817.13239,8646.563727,4546.101621,760.338086
2015/6/16,4455.9,0.52,0.0392,0.000155,1.04,1.56,1.0361,1.5562,3992.661721,18002.43057,8781.450121,4593.202634,772.170446
2015/6/17,4468.98,0.29,0.0392,0.000156,0.58,0.87,0.5761,0.8662,4004.24044,18106.84467,8857.848737,4619.662907,778.858962
2015/6/18,4531.85,1.41,0.0393,0.000156,2.82,4.23,2.8161,4.2262,4060.70023,18617.45769,9232.535739,4749.75605,811.775071
2015/6/19,4513.42,-0.41,0.0393,0.000156,-0.82,-1.23,-0.8239,-1.2338,4044.051359,18464.79453,9118.975549,4710.621582,801.759357
2015/6/22,4544.04,0.68,0.0395,0.000157,1.36,2.04,1.3561,2.0362,4071.550909,18715.91574,9305.00265,4774.501072,818.084738
2015/6/23,4548.74,0.1,0.0395,0.000157,0.2,0.3,0.1961,0.2962,4075.62246,18753.34757,9332.917658,4783.862593,820.507857
2015/6/24,4524.6,-0.53,0.0396,0.000157,-1.06,-1.59,-1.0639,-1.5938,4054.021661,18554.56209,9184.524267,4732.96579,807.430551
2015/6/25,4514.01,-0.23,0.0396,0.000157,-0.46,-0.69,-0.4639,-0.6938,4044.697411,18469.2111,9121.15105,4711.008276,801.828544
2015/6/26,4484.28,-0.66,0.0397,0.000158,-1.32,-1.98,-1.3239,-1.9838,4018.002408,18225.41751,8940.552259,4648.637948,785.921812
2015/6/29,4379.86,-2.33,0.0399,0.000158,-4.66,-6.99,-4.6639,-6.9938,3924.382952,17376.11306,8315.607656,4431.82882,730.955946
2015/6/30,4396.76,0.39,0.0399,0.000158,0.78,1.17,0.7761,1.1662,3939.688045,17511.64674,8412.900266,4466.222992,739.48029
2015/7/1,4429.23,0.74,0.04,0.000159,1.48,2.22,1.4761,2.2162,3968.841737,17770.81911,8599.666652,4532.147638,755.868583
2015/7/2,4433.39,0.09,0.04,0.000159,0.18,0.27,0.1761,0.2662,3972.413694,17802.80659,8622.885752,4540.12745,757.880632
2015/7/6,4418.66,-0.33,0.0402,0.00016,-0.66,-0.99,-0.6639,-0.9938,3959.304729,17685.30806,8537.519183,4509.984203,750.348727
2015/7/7,4429.06,0.24,0.0403,0.00016,0.48,0.72,0.4761,0.7162,3968.807061,17770.19754,8598.989321,4531.454895,755.722635
2015/7/8,4351.58,-1.75,0.0404,0.00016,-3.5,-5.25,-3.5039,-5.2538,3899.352937,17148.24063,8147.542382,4372.675888,716.018386
2015/7/9,4352.03,0.01,0.0404,0.00016,0.02,0.03,0.0161,0.0262,3899.742872,17151.67027,8149.986644,4373.378568,716.205891
2015/7/10,4420.15,1.57,0.0405,0.000161,3.14,4.71,3.1361,4.7062,3960.968835,17690.23272,8533.851015,4510.530763,749.911878
2015/7/13,4494.47,1.68,0.0406,0.000161,3.36,5.04,3.3561,5.0362,4027.513112,18284.62454,8963.957106,4661.907285,787.678831
2015/7/14,4523.47,0.65,0.0407,0.000161,1.3,1.95,1.2961,1.9462,4053.691947,18522.32466,9138.75427,4722.328806,803.008519
2015/7/15,4528.36,0.11,0.0407,0.000162,0.22,0.33,0.2161,0.3262,4058.151008,18563.07377,9168.912159,4732.532271,805.627809
2015/7/16,4594.9,1.47,0.0408,0.000162,2.94,4.41,2.9361,4.4062,4117.805828,19108.82814,9573.261185,4871.482649,841.125254
2015/7/17,4661.6,1.45,0.0408,0.000162,2.9,4.35,2.8961,4.3462,4177.514012,19662.98416,9989.698047,5012.564102,877.682103
2015/7/20,4679.68,0.39,0.041,0.000163,0.78,1.17,0.7761,1.1662,4193.806317,19816.35544,10106.57751,5051.464979,887.917478
2015/7/21,4674.4,-0.11,0.0411,0.000163,-0.22,-0.33,-0.2239,-0.3338,4189.19313,19772.75945,10073.22581,5040.153091,884.953449
2015/7/22,4623.24,-1.09,0.0411,0.000163,-2.18,-3.27,-2.1839,-3.2738,4143.530925,19341.7133,9743.831324,4930.079523,855.98168
2015/7/23,4602.83,-0.44,0.0412,0.000163,-0.88,-1.32,-0.8839,-1.3238,4125.299389,19171.50622,9615.212751,4886.500911,844.650033
2015/7/24,4557.38,-0.99,0.0412,0.000164,-1.98,-2.97,-1.9839,-2.9738,4084.458925,18791.9104,9329.640932,4789.555984,819.531667
2015/7/27,4519.09,-0.84,0.0414,0.000164,-1.68,-2.52,-1.6839,-2.5238,4050.14947,18476.2063,9094.533981,4708.903017,798.848158
2015/7/28,4560.23,0.91,0.0415,0.000164,1.82,2.73,1.8161,2.7262,4087.00583,18812.47326,9342.814758,4794.419788,820.626188
2015/7/29,4581.6,0.47,0.0415,0.000165,0.94,1.41,0.9361,1.4062,4106.214758,18989.31051,9474.548446,4839.298695,832.165657
2015/7/30,4598.59,0.37,0.0416,0.000165,0.74,1.11,0.7361,1.1062,4121.407752,19129.8314,9579.715934,4874.91909,841.370892
2015/7/31,4588.91,-0.21,0.0416,0.000165,-0.42,-0.63,-0.4239,-0.6338,4112.752796,19049.48611,9519.363724,4854.252603,836.038095
2015/8/3,4580.46,-0.18,0.0418,0.000166,-0.36,-0.54,-0.3639,-0.5438,4105.349841,18980.90796,9467.95916,4836.586248,831.491522
2015/8/4,4567.47,-0.28,0.0418,0.000166,-0.56,-0.84,-0.5639,-0.8438,4093.854861,18874.61488,9388.428303,4809.311004,824.475196
2015/8/5,4602.24,0.76,0.0419,0.000166,1.52,2.28,1.5161,2.2762,4124.968158,19161.50902,9602.484468,4882.223233,843.241698
2015/8/6,4528.51,-1.6,0.0419,0.000166,-3.2,-4.8,-3.2039,-4.8038,4058.968668,18548.34073,9141.565214,4725.799911,802.733843
2015/8/7,4520.08,-0.19,0.042,0.000167,-0.38,-0.57,-0.3839,-0.5738,4051.256627,18477.85704,9089.458292,4707.65584,798.127552
2015/8/10,4573.11,1.17,0.0422,0.000167,2.34,3.51,2.3361,3.5062,4098.65633,18910.23889,9408.498278,4817.629638,826.111288
2015/8/11,4513.99,-1.29,0.0422,0.000168,-2.58,-3.87,-2.5839,-3.8738,4045.783663,18422.35473,9044.389394,4693.145105,794.109164
2015/8/12,4528.19,0.31,0.0423,0.000168,0.62,0.93,0.6161,0.9262,4058.325593,18536.57333,9128.502216,4722.057808,801.463984
2015/8/13,4519.32,-0.2,0.0423,0.000168,-0.4,-0.6,-0.4039,-0.6038,4050.208941,18462.42704,9073.731203,4702.983631,796.62452
2015/8/14,4530.74,0.25,0.0424,0.000168,0.5,0.75,0.4961,0.7462,4060.334464,18554.73917,9141.784187,4726.313344,802.568706
2015/8/17,4566.37,0.79,0.0425,0.000169,1.58,2.37,1.5761,2.3662,4092.411106,18847.90405,9358.444472,4800.802941,821.558848
2015/8/18,4542.07,-0.53,0.0426,0.000169,-1.06,-1.59,-1.0639,-1.5938,4070.721327,18648.11627,9209.645205,4749.725331,808.464595
2015/8/19,4510.9,-0.69,0.0427,0.000169,-1.38,-2.07,-1.3839,-2.0738,4042.63335,18390.77226,9019.005549,4683.992024,791.698409
2015/8/20,4385.13,-2.79,0.0427,0.000169,-5.58,-8.37,-5.5839,-8.3738,3929.84388,17364.56717,8264.114785,4422.440751,725.402922
2015/8/21,4197.27,-4.28,0.0428,0.00017,-8.56,-12.84,-8.5639,-12.8438,3761.646561,15878.16022,7203.002446,4043.705598,632.233393
2015/8/24,4038.6,-3.78,0.0429,0.00017,-7.56,-11.34,-7.5639,-11.3438,3619.456321,14677.77131,6386.181969,3737.842125,560.513894
2015/8/25,4016.32,-0.55,0.043,0.000171,-1.1,-1.65,-1.1039,-1.6538,3599.549312,14516.31582,6280.809966,3696.578575,551.243929
2015/8/26,4219.6,5.06,0.043,0.000171,10.12,15.18,10.1161,15.1762,3781.686507,15985.36699,7234.236919,4070.526657,634.901625
2015/8/27,4324.82,2.49,0.0431,0.000171,4.98,7.47,4.9761,7.4662,3875.850501,16781.43826,7774.634417,4273.078471,682.304433
2015/8/28,4329.12,0.1,0.0432,0.000171,0.2,0.3,0.1961,0.2962,3879.726351,16815.00114,7797.95832,4281.456223,684.325183
2015/8/31,4274.58,-1.26,0.0433,0.000172,-2.52,-3.78,-2.5239,-3.7838,3830.841799,16391.26311,7503.195496,4173.394763,658.431442
2015/9/1,4142.63,-3.09,0.0434,0.000172,-6.18,-9.27,-6.1839,-9.2738,3712.468788,15378.28305,6807.649273,3915.314454,597.369588
2015/9/2,4256.23,2.74,0.0434,0.000172,5.48,8.22,5.4761,8.2162,3814.190433,16221.01296,7367.238044,4129.719338,646.450449
2015/9/3,4234.65,-0.51,0.0435,0.000173,-1.02,-1.53,-1.0239,-1.5338,3794.738061,16055.55863,7254.519302,4087.433391,636.534952
2015/9/4,4184.72,-1.18,0.0435,0.000173,-2.36,-3.54,-2.3639,-3.5438,3749.960152,15676.64744,6997.709318,3990.808812,613.977187
2015/9/8,4303.53,2.84,0.0438,0.000174,5.68,8.52,5.6761,8.5162,3856.459021,16567.08102,7593.914152,4217.329377,666.264471
2015/9/9,4253.45,-1.16,0.0438,0.000174,-2.32,-3.48,-2.3239,-3.4838,3811.724096,16182.72474,7329.64594,4119.321017,643.052884
2015/9/10,4296.3,1.01,0.0439,0.000174,2.02,3.03,2.0161,3.0262,3850.222509,16509.61578,7551.734212,4202.36884,662.512692
2015/9/11,4323.23,0.63,0.0439,0.000174,1.26,1.89,1.2561,1.8862,3874.478911,16717.63694,7694.461988,4255.152941,675.008738
2015/9/14,4308.76,-0.33,0.0441,0.000175,-0.66,-0.99,-0.6639,-0.9938,3861.693131,16607.30053,7618.286815,4226.901075,668.300218
2015/9/15,4360.28,1.2,0.0441,0.000175,2.4,3.6,2.3961,3.5962,3908.033448,17005.87575,7892.54514,4328.17995,692.333347
2015/9/16,4383.67,0.54,0.0442,0.000175,1.08,1.62,1.0761,1.6162,3929.136829,17189.53921,8020.404371,4374.753538,703.522542
2015/9/17,4384.96,0.03,0.0442,0.000176,0.06,0.09,0.0561,0.0862,3930.31557,17199.85293,8027.622735,4377.205788,704.128675
2015/9/18,4323.86,-1.39,0.0443,0.000176,-2.78,-4.17,-2.7839,-4.1738,3875.684183,16721.69702,7692.870867,4255.346758,674.739445
2015/9/21,4336.13,0.28,0.0445,0.000176,0.56,0.84,0.5561,0.8362,3886.536099,16815.33852,7757.490982,4279.008771,680.381312
2015/9/22,4274.1,-1.43,0.0445,0.000177,-2.86,-4.29,-2.8639,-4.2938,3830.958633,16334.41984,7424.694619,4156.460249,651.166791
2015/9/23,4273.53,-0.01,0.0446,0.000177,-0.02,-0.03,-0.0239,-0.0338,3830.575537,16331.15296,7422.467211,4155.464913,650.946398
2015/9/24,4261.1,-0.29,0.0446,0.000177,-0.58,-0.87,-0.5839,-0.8738,3819.466868,16236.43227,7357.891746,4131.199202,645.258127
2015/9/25,4224.74,-0.85,0.0447,0.000177,-1.7,-2.55,-1.7039,-2.5538,3787.0014,15960.41292,7170.265507,4060.805751,628.779224
2015/9/28,4103.47,-2.87,0.0448,0.000178,-5.74,-8.61,-5.7439,-8.6138,3678.314459,15044.28522,6552.905646,3827.555188,574.617137
2015/9/29,4083.37,-0.49,0.0449,0.000178,-0.98,-1.47,-0.9839,-1.4738,3660.290719,14896.85122,6456.577933,3789.894034,566.148151
2015/9/30,4181.06,2.39,0.045,0.000178,4.78,7.17,4.7761,7.1662,3747.771667,15608.92071,6919.514571,3970.901334,606.719183
2015/10/1,4192.96,0.28,0.045,0.000179,0.56,0.84,0.5561,0.8362,3758.265427,15696.33067,6977.638494,3992.981592,611.79227
2015/10/2,4267.45,1.78,0.0451,0.000179,3.56,5.34,3.5561,5.3362,3825.162552,16255.12004,7350.244389,4134.974066,644.438425
